# [b'Cross sections for NH2\rConverted from earlier Leiden database cross sections by Helgi Rafn Hr\xc3\xb3\xc3\xb0marsson 2022-11-24\rPhotodissociation source: NH2 Saxon+(1983),  Koch (1997)\rPhotoionization: Harper+(2021)\rwavelength: (nm)\rphotoabsorption:    cross section (cm2)\rphotodissociation:  cross section (cm2)']
# 
# wavelength   photoabsorption photodissociation   photoionisation
  90.0700000       7.29198e-18       0.00000e+00       7.29198e-18
  90.0800000       7.26312e-18       0.00000e+00       7.26312e-18
  90.0900000       7.24844e-18       0.00000e+00       7.24844e-18
  90.1000000       7.24921e-18       0.00000e+00       7.24921e-18
  90.1100000       7.27846e-18       0.00000e+00       7.27846e-18
  90.1200000       7.28405e-18       0.00000e+00       7.28405e-18
  90.1300000       7.25481e-18       0.00000e+00       7.25481e-18
  90.1400000       7.27937e-18       0.00000e+00       7.27937e-18
  90.1500000       7.29897e-18       0.00000e+00       7.29897e-18
  90.1600000       7.29974e-18       0.00000e+00       7.29974e-18
  90.1700000       7.30052e-18       0.00000e+00       7.30052e-18
  90.1800000       7.31094e-18       0.00000e+00       7.31094e-18
  90.1900000       7.34172e-18       0.00000e+00       7.34172e-18
  90.2000000       7.30178e-18       0.00000e+00       7.30178e-18
  90.2100000       7.25771e-18       0.00000e+00       7.25771e-18
  90.2200000       7.25848e-18       0.00000e+00       7.25848e-18
  90.2300000       7.23787e-18       0.00000e+00       7.23787e-18
  90.2400000       7.21415e-18       0.00000e+00       7.21415e-18
  90.2500000       7.21492e-18       0.00000e+00       7.21492e-18
  90.2600000       7.21569e-18       0.00000e+00       7.21569e-18
  90.2700000       7.21272e-18       0.00000e+00       7.21272e-18
  90.2800000       7.18351e-18       0.00000e+00       7.18351e-18
  90.2900000       7.17213e-18       0.00000e+00       7.17213e-18
  90.3000000       7.17290e-18       0.00000e+00       7.17290e-18
  90.3100000       7.17368e-18       0.00000e+00       7.17368e-18
  90.3200000       7.17445e-18       0.00000e+00       7.17445e-18
  90.3300000       7.17565e-18       0.00000e+00       7.17565e-18
  90.3400000       7.23720e-18       0.00000e+00       7.23720e-18
  90.3500000       7.31386e-18       0.00000e+00       7.31386e-18
  90.3600000       7.40580e-18       0.00000e+00       7.40580e-18
  90.3700000       7.40775e-18       0.00000e+00       7.40775e-18
  90.3800000       7.40853e-18       0.00000e+00       7.40853e-18
  90.3900000       7.40930e-18       0.00000e+00       7.40930e-18
  90.4000000       7.38257e-18       0.00000e+00       7.38257e-18
  90.4100000       7.35372e-18       0.00000e+00       7.35372e-18
  90.4200000       7.32488e-18       0.00000e+00       7.32488e-18
  90.4300000       7.32060e-18       0.00000e+00       7.32060e-18
  90.4400000       7.32137e-18       0.00000e+00       7.32137e-18
  90.4500000       7.32214e-18       0.00000e+00       7.32214e-18
  90.4600000       7.34603e-18       0.00000e+00       7.34603e-18
  90.4700000       7.36957e-18       0.00000e+00       7.36957e-18
  90.4800000       7.37034e-18       0.00000e+00       7.37034e-18
  90.4900000       7.37111e-18       0.00000e+00       7.37111e-18
  90.5000000       7.36648e-18       0.00000e+00       7.36648e-18
  90.5100000       7.33763e-18       0.00000e+00       7.33763e-18
  90.5200000       7.32754e-18       0.00000e+00       7.32754e-18
  90.5300000       7.32831e-18       0.00000e+00       7.32831e-18
  90.5400000       7.32908e-18       0.00000e+00       7.32908e-18
  90.5500000       7.31283e-18       0.00000e+00       7.31283e-18
  90.5600000       7.28473e-18       0.00000e+00       7.28473e-18
  90.5700000       7.28550e-18       0.00000e+00       7.28550e-18
  90.5800000       7.30134e-18       0.00000e+00       7.30134e-18
  90.5900000       7.33251e-18       0.00000e+00       7.33251e-18
  90.6000000       7.33372e-18       0.00000e+00       7.33372e-18
  90.6100000       7.34817e-18       0.00000e+00       7.34817e-18
  90.6200000       7.37895e-18       0.00000e+00       7.37895e-18
  90.6300000       7.46872e-18       0.00000e+00       7.46872e-18
  90.6400000       7.52038e-18       0.00000e+00       7.52038e-18
  90.6500000       7.52116e-18       0.00000e+00       7.52116e-18
  90.6600000       7.52193e-18       0.00000e+00       7.52193e-18
  90.6700000       7.49919e-18       0.00000e+00       7.49919e-18
  90.6800000       7.44072e-18       0.00000e+00       7.44072e-18
  90.6900000       7.38287e-18       0.00000e+00       7.38287e-18
  90.7000000       7.33308e-18       0.00000e+00       7.33308e-18
  90.7100000       7.30385e-18       0.00000e+00       7.30385e-18
  90.7200000       7.29711e-18       0.00000e+00       7.29711e-18
  90.7300000       7.29789e-18       0.00000e+00       7.29789e-18
  90.7400000       7.29866e-18       0.00000e+00       7.29866e-18
  90.7500000       7.34200e-18       0.00000e+00       7.34200e-18
  90.7600000       7.39200e-18       0.00000e+00       7.39200e-18
  90.7700000       7.39277e-18       0.00000e+00       7.39277e-18
  90.7800000       7.39354e-18       0.00000e+00       7.39354e-18
  90.7900000       7.40284e-18       0.00000e+00       7.40284e-18
  90.8000000       7.46359e-18       0.00000e+00       7.46359e-18
  90.8100000       7.46949e-18       0.00000e+00       7.46949e-18
  90.8200000       7.44063e-18       0.00000e+00       7.44063e-18
  90.8300000       7.41179e-18       0.00000e+00       7.41179e-18
  90.8400000       7.36735e-18       0.00000e+00       7.36735e-18
  90.8500000       7.30811e-18       0.00000e+00       7.30811e-18
  90.8600000       7.30794e-18       0.00000e+00       7.30794e-18
  90.8700000       7.32314e-18       0.00000e+00       7.32314e-18
  90.8800000       7.35430e-18       0.00000e+00       7.35430e-18
  90.8900000       7.35616e-18       0.00000e+00       7.35616e-18
  90.9000000       7.36999e-18       0.00000e+00       7.36999e-18
  90.9100000       7.40075e-18       0.00000e+00       7.40075e-18
  90.9200000       7.37754e-18       0.00000e+00       7.37754e-18
  90.9300000       7.33839e-18       0.00000e+00       7.33839e-18
  90.9400000       7.28066e-18       0.00000e+00       7.28066e-18
  90.9500000       7.29261e-18       0.00000e+00       7.29261e-18
  90.9600000       7.31565e-18       0.00000e+00       7.31565e-18
  90.9700000       7.31642e-18       0.00000e+00       7.31642e-18
  90.9800000       7.33904e-18       0.00000e+00       7.33904e-18
  90.9900000       7.35789e-18       0.00000e+00       7.35789e-18
  91.0000000       7.32866e-18       0.00000e+00       7.32866e-18
  91.0100000       7.31951e-18       0.00000e+00       7.31951e-18
  91.0200000       7.32028e-18       0.00000e+00       7.32028e-18
  91.0300000       7.32106e-18       0.00000e+00       7.32106e-18
  91.0400000       7.30352e-18       0.00000e+00       7.30352e-18
  91.0500000       7.27917e-18       0.00000e+00       7.27917e-18
  91.0600000       7.31034e-18       0.00000e+00       7.31034e-18
  91.0700000       7.32416e-18       0.00000e+00       7.32416e-18
  91.0800000       7.32494e-18       0.00000e+00       7.32494e-18
  91.0900000       7.32571e-18       0.00000e+00       7.32571e-18
  91.1000000       7.31113e-18       0.00000e+00       7.31113e-18
  91.1100000       7.28189e-18       0.00000e+00       7.28189e-18
  91.1200000       7.25303e-18       0.00000e+00       7.25303e-18
  91.1300000       7.22418e-18       0.00000e+00       7.22418e-18
  91.1400000       7.19534e-18       0.00000e+00       7.19534e-18
  91.1500000       7.19268e-18       0.00000e+00       7.19268e-18
  91.1600000       7.19346e-18       0.00000e+00       7.19346e-18
  91.1700000       7.19423e-18       0.00000e+00       7.19423e-18
  91.1800000       7.19501e-18       0.00000e+00       7.19501e-18
  91.1900000       7.19578e-18       0.00000e+00       7.19578e-18
  91.2000000       7.19655e-18       0.00000e+00       7.19655e-18
  91.2100000       7.22122e-18       0.00000e+00       7.22122e-18
  91.2200000       7.26883e-18       0.00000e+00       7.26883e-18
  91.2300000       7.35957e-18       0.00000e+00       7.35957e-18
  91.2400000       7.38318e-18       0.00000e+00       7.38318e-18
  91.2500000       7.37753e-18       0.00000e+00       7.37753e-18
  91.2600000       7.34867e-18       0.00000e+00       7.34867e-18
  91.2700000       7.36020e-18       0.00000e+00       7.36020e-18
  91.2800000       7.38629e-18       0.00000e+00       7.38629e-18
  91.2900000       7.38706e-18       0.00000e+00       7.38706e-18
  91.3000000       7.36839e-18       0.00000e+00       7.36839e-18
  91.3100000       7.34273e-18       0.00000e+00       7.34273e-18
  91.3200000       7.34350e-18       0.00000e+00       7.34350e-18
  91.3300000       7.34427e-18       0.00000e+00       7.34427e-18
  91.3400000       7.34866e-18       0.00000e+00       7.34866e-18
  91.3500000       7.40942e-18       0.00000e+00       7.40942e-18
  91.3600000       7.45448e-18       0.00000e+00       7.45448e-18
  91.3700000       7.48503e-18       0.00000e+00       7.48503e-18
  91.3800000       7.48580e-18       0.00000e+00       7.48580e-18
  91.3900000       7.48657e-18       0.00000e+00       7.48657e-18
  91.4000000       7.48734e-18       0.00000e+00       7.48734e-18
  91.4100000       7.48812e-18       0.00000e+00       7.48812e-18
  91.4200000       7.50184e-18       0.00000e+00       7.50184e-18
  91.4300000       7.53262e-18       0.00000e+00       7.53262e-18
  91.4400000       7.50925e-18       0.00000e+00       7.50925e-18
  91.4500000       7.49121e-18       0.00000e+00       7.49121e-18
  91.4600000       7.49198e-18       0.00000e+00       7.49198e-18
  91.4700000       7.44277e-18       0.00000e+00       7.44277e-18
  91.4800000       7.38429e-18       0.00000e+00       7.38429e-18
  91.4900000       7.32581e-18       0.00000e+00       7.32581e-18
  91.5000000       7.31152e-18       0.00000e+00       7.31152e-18
  91.5100000       7.31229e-18       0.00000e+00       7.31229e-18
  91.5200000       7.31306e-18       0.00000e+00       7.31306e-18
  91.5300000       7.29350e-18       0.00000e+00       7.29350e-18
  91.5400000       7.28602e-18       0.00000e+00       7.28602e-18
  91.5500000       7.41332e-18       0.00000e+00       7.41332e-18
  91.5600000       7.45384e-18       0.00000e+00       7.45384e-18
  91.5700000       7.43140e-18       0.00000e+00       7.43140e-18
  91.5800000       7.28416e-18       0.00000e+00       7.28416e-18
  91.5900000       7.15745e-18       0.00000e+00       7.15745e-18
  91.6000000       7.04405e-18       0.00000e+00       7.04405e-18
  91.6100000       7.04470e-18       0.00000e+00       7.04470e-18
  91.6200000       7.05957e-18       0.00000e+00       7.05957e-18
  91.6300000       7.09033e-18       0.00000e+00       7.09033e-18
  91.6400000       7.17752e-18       0.00000e+00       7.17752e-18
  91.6500000       7.21914e-18       0.00000e+00       7.21914e-18
  91.6600000       7.19028e-18       0.00000e+00       7.19028e-18
  91.6700000       7.16144e-18       0.00000e+00       7.16144e-18
  91.6800000       7.15121e-18       0.00000e+00       7.15121e-18
  91.6900000       7.18199e-18       0.00000e+00       7.18199e-18
  91.7000000       7.18927e-18       0.00000e+00       7.18927e-18
  91.7100000       7.23945e-18       0.00000e+00       7.23945e-18
  91.7200000       7.43540e-18       0.00000e+00       7.43540e-18
  91.7300000       7.46697e-18       0.00000e+00       7.46697e-18
  91.7400000       7.47724e-18       0.00000e+00       7.47724e-18
  91.7500000       7.50843e-18       0.00000e+00       7.50843e-18
  91.7600000       7.49140e-18       0.00000e+00       7.49140e-18
  91.7700000       7.47766e-18       0.00000e+00       7.47766e-18
  91.7800000       7.50842e-18       0.00000e+00       7.50842e-18
  91.7900000       7.53919e-18       0.00000e+00       7.53919e-18
  91.8000000       7.56414e-18       0.00000e+00       7.56414e-18
  91.8100000       7.56490e-18       0.00000e+00       7.56490e-18
  91.8200000       7.56567e-18       0.00000e+00       7.56567e-18
  91.8300000       7.56991e-18       0.00000e+00       7.56991e-18
  91.8400000       7.60069e-18       0.00000e+00       7.60069e-18
  91.8500000       7.61387e-18       0.00000e+00       7.61387e-18
  91.8600000       7.60617e-18       0.00000e+00       7.60617e-18
  91.8700000       7.45690e-18       0.00000e+00       7.45690e-18
  91.8800000       7.38678e-18       0.00000e+00       7.38678e-18
  91.8900000       7.38756e-18       0.00000e+00       7.38756e-18
  91.9000000       7.38833e-18       0.00000e+00       7.38833e-18
  91.9100000       7.41721e-18       0.00000e+00       7.41721e-18
  91.9200000       7.47796e-18       0.00000e+00       7.47796e-18
  91.9300000       7.51058e-18       0.00000e+00       7.51058e-18
  91.9400000       7.52907e-18       0.00000e+00       7.52907e-18
  91.9500000       7.52984e-18       0.00000e+00       7.52984e-18
  91.9600000       7.55699e-18       0.00000e+00       7.55699e-18
  91.9700000       7.57727e-18       0.00000e+00       7.57727e-18
  91.9800000       7.57804e-18       0.00000e+00       7.57804e-18
  91.9900000       7.55420e-18       0.00000e+00       7.55420e-18
  92.0000000       7.53370e-18       0.00000e+00       7.53370e-18
  92.0100000       7.53448e-18       0.00000e+00       7.53448e-18
  92.0200000       7.51267e-18       0.00000e+00       7.51267e-18
  92.0300000       7.49013e-18       0.00000e+00       7.49013e-18
  92.0400000       7.49090e-18       0.00000e+00       7.49090e-18
  92.0500000       7.53374e-18       0.00000e+00       7.53374e-18
  92.0600000       7.59010e-18       0.00000e+00       7.59010e-18
  92.0700000       7.62127e-18       0.00000e+00       7.62127e-18
  92.0800000       7.63168e-18       0.00000e+00       7.63168e-18
  92.0900000       7.62789e-18       0.00000e+00       7.62789e-18
  92.1000000       7.59905e-18       0.00000e+00       7.59905e-18
  92.1100000       7.56997e-18       0.00000e+00       7.56997e-18
  92.1200000       7.54074e-18       0.00000e+00       7.54074e-18
  92.1300000       7.51152e-18       0.00000e+00       7.51152e-18
  92.1400000       7.51524e-18       0.00000e+00       7.51524e-18
  92.1500000       7.54424e-18       0.00000e+00       7.54424e-18
  92.1600000       7.51503e-18       0.00000e+00       7.51503e-18
  92.1700000       7.50099e-18       0.00000e+00       7.50099e-18
  92.1800000       7.50176e-18       0.00000e+00       7.50176e-18
  92.1900000       7.44467e-18       0.00000e+00       7.44467e-18
  92.2000000       7.35056e-18       0.00000e+00       7.35056e-18
  92.2100000       7.20862e-18       0.00000e+00       7.20862e-18
  92.2200000       7.20851e-18       0.00000e+00       7.20851e-18
  92.2300000       7.23028e-18       0.00000e+00       7.23028e-18
